min,max,rainToday,rainTomorrow
13.7,17.4,0,1
12.2,19.4,1,1
15.2,18.8,1,0
8.4,15.8,0,1
12.7,19.9,1,1
9.5,15.7,1,0
9.6,16,0,0
11.3,14.7,0,0
9.4,16.6,0,1
11.9,16.3,1,0
12.3,21.7,0,0
10,25.2,0,1
14.2,21.3,1,1
14.9,19,1,1
14.2,18,1,1
8.6,19.7,1,0
11.6,26.4,0,1
15.1,17.5,1,1
14,17,1,1
10.9,17,1,0
6.3,18.6,0,1
9.5,16.2,1,0
9.2,16.4,0,1
11.4,16,1,1
8.6,14.8,1,0
6.9,21.4,0,0
12.7,16.9,0,0
3.9,19.9,0,1
8.8,14.7,1,1
7.6,14.2,1,1
9.8,15.9,1,1
12.1,16.4,1,1
7.9,17.2,1,0
13,18.4,0,0
10.4,20.7,0,1
5.7,13.4,1,1
7.5,14.4,1,1
7.7,13.2,1,1
7.3,15.7,1,0
5.7,16.5,0,0
4,17,0,0
5.1,18.2,0,0
5.2,15.8,0,0
7.3,16.4,0,0
5.4,16.3,0,1
7.8,13.9,1,0
2.2,14.9,0,0
0.7,14.1,0,0
4.6,12.5,0,1
9.6,14.8,1,0
8.9,16.3,0,0
11.5,15.2,0,0
5.1,14.5,0,0
9.6,14.7,0,1
10.5,15.6,1,1
10.4,15.6,1,0
4.2,15.7,0,1
6.7,15.7,1,0
7.2,15.8,0,0
3.4,14.9,0,1
7.2,12.8,1,1
8.9,13.3,1,1
2.8,11.7,1,1
4.8,13.1,1,1
7.1,12,1,1
7.9,14.3,1,1
9.9,13.8,1,1
7.1,13.1,1,0
5.8,12.3,0,0
4.8,13.7,0,0
2.2,12.1,0,0
1.1,14.1,0,1
3.9,12.6,1,1
6.4,14.8,1,1
8.8,14.6,1,1
9.5,14.1,1,0
5,15.2,0,0
5.4,13.1,0,0
2.2,13.6,0,0
6.1,16.3,0,1
9,12.4,1,1
4.7,12.3,1,0
4.1,12.2,0,0
5.9,10.1,0,1
6.6,12,1,1
5.9,11.9,1,1
9.4,11.8,1,1
6,10.8,1,1
5.4,12.6,1,1
5,13.1,1,0
3,12.7,0,0
2.5,13.7,0,1
6.6,13.1,1,0
4.4,13.5,0,0
1.4,13.1,0,1
2.7,13.2,1,1
9.7,15,1,0
7.2,15,0,0
7.1,15.2,0,1
7.3,13,1,1
7.9,12.7,1,0
6.8,14.8,0,0
5.9,13.3,0,1
7.1,11.7,1,1
1.9,12.8,1,1
5.9,12.8,1,1
5.9,13.3,1,1
9.2,12.8,1,0
9.4,13.6,0,0
6.1,13.2,0,0
4.4,13,0,1
3.8,14.2,1,0
3,13.5,0,0
5.2,10.8,0,0
4.6,14.4,0,0
8.4,16.7,0,1
8.9,15,1,1
5.4,11.4,1,1
8.2,12,1,0
6.6,12.5,0,1
7.9,11.2,1,1
6.7,11.8,1,1
5.9,13,1,0
3.4,12.8,0,0
5.7,14.1,0,0
7.4,13.3,0,0
6.3,14.2,0,1
10,12.5,1,0
9.2,13,0,1
7,12,1,0
8.7,12.6,0,1
9.5,12.9,1,1
5,11,1,1
4.1,12,1,0
5.6,12,0,1
7.8,11.6,1,1
5.4,12.1,1,1
7.2,15.3,0,0
6.1,13.9,0,1
5.2,11.5,1,1
4.6,10.3,1,1
6,12,1,1
7.5,12,1,1
6,12.9,1,0
4.5,14.1,0,0
7.3,16.6,0,0
9.6,15.4,0,1
9.7,12.9,1,1
5.7,12.2,1,0
8.3,13,0,1
9.8,16.2,1,1
9.1,13.1,1,1
6.8,12.3,1,1
2.7,14.1,1,0
4.1,13.7,0,1
8.7,16.8,1,1
7.7,13.7,1,0
9.5,15.7,0,0
7.7,16.7,0,1
8.5,12.4,1,0
7.6,12.9,0,1
8.2,12.5,1,0
7.8,11.9,0,0
8.8,13.1,0,0
9.2,13.1,0,1
7.5,12.2,1,1
8.9,13.8,1,1
9,12.9,1,0
7.5,13,0,1
9.2,13,1,0
8.3,13.5,0,0
9.2,16,0,0
8.4,15.1,0,1
9.2,12.8,1,1
6.4,12.4,1,1
6.5,12.7,1,0
5.1,12.5,0,0
3.4,14.4,0,0
3.6,17,0,0
4.3,23.2,0,0
11.4,19.7,0,0
10.2,15.8,0,0
4.6,18.5,0,1
7.4,13.4,1,0
9,15.1,0,0
8.7,14.1,0,0
6.4,21.3,0,0
9.3,24.1,0,0
15.2,16.7,0,1
9.8,13.4,1,0
6.8,17.1,0,1
7.9,10.7,1,1
5.3,12.9,1,1
6.9,13.8,1,1
8.7,15.2,1,1
2,15.4,1,0
2.5,16.3,0,0
6.9,24.5,0,0
12.3,26.6,0,0
9.4,14.7,0,0
5.3,14.4,0,0
2.1,16.3,0,0
6.8,17.2,0,0
6.6,15.4,0,0
5.7,22.4,0,0
11.4,25.4,0,1
11.8,13.1,1,1
8.5,12.6,1,1
6.6,14.1,1,1
10.3,15.2,1,1
6.5,13.5,1,0
6.3,13.9,0,0
9.8,17.2,0,0
8.7,23.1,0,0
14.8,18,0,0
10.5,17.4,0,0
5.8,21.2,0,0
11.2,17.2,0,0
8.6,24,0,0
13.1,28.4,0,1
11.4,13,1,1
11,16.1,1,0
6.1,15.4,0,0
4.2,15.9,0,0
5.5,17.8,0,1
11.3,14.8,1,0
9.2,15.5,0,0
7.9,17.1,0,0
10.6,17.5,0,0
10.6,27.3,0,0
16.4,31.2,0,0
18.6,27.2,0,1
13,15.7,1,0
10.1,19.4,0,1
13.1,16.4,1,1
10.6,15,1,0
11.1,15.8,0,0
12.2,17.5,0,0
14.3,22.1,0,0
15.6,25.6,0,0
14.7,25.1,0,1
10.9,25,1,0
14.7,25.1,0,0
15.2,24.3,0,1
16.7,24.4,1,1
18.2,20.2,1,1
12.8,20,1,1
9.4,16.4,1,1
10.8,18.6,1,1
10.2,16.7,1,0
10.9,18.8,0,0
10.5,27.2,0,0
14.1,17.8,0,0
7.9,17.9,0,1
11.1,17.6,1,1
9.6,17,1,1
9.3,14.7,1,1
8.2,15.7,1,1
11,15.2,1,0
5,17.2,0,0
7.3,16.6,0,0
7.9,19.6,0,0
13,21.9,0,0
12.6,16.1,0,0
10,15,0,0
9.9,17.9,0,0
7.9,19.2,0,0
8.5,20.1,0,0
13.5,34.4,0,0
13.9,19.3,0,0
8.1,17.3,0,0
12,17,0,0
11,17.7,0,0
9.4,18.3,0,0
9.8,25.6,0,0
14.2,35.4,0,0
15.9,18.4,0,1
12.6,18.7,1,0
15.6,17.7,0,0
15.9,24.9,0,1
17.2,25.9,1,0
15.1,23.9,0,1
15.6,20.6,1,0
14.8,21.8,0,0
14.8,20.1,0,0
13.1,18,0,0
12.5,17.3,0,0
13.1,18.3,0,0
9.3,26.4,0,0
15.1,19.8,0,0
13,19.5,0,0
15.2,22.6,0,1
13.6,17.9,1,0
9.6,16.6,0,1
8.9,20.5,1,0
8.5,20.6,0,0
9.1,19.5,0,0
8.7,27,0,0
14.4,34.8,0,0
16.6,27.5,0,0
18.8,22,0,0
13.1,22.3,0,0
13.7,20.6,0,0
15,24.9,0,0
10.4,16.6,0,0
4.4,17.1,0,0
11.8,19.6,0,0
14.5,23.6,0,1
16.7,17.9,1,1
12.6,17.3,1,0
9.3,18.2,0,0
12.8,19.5,0,0
14.5,27.4,0,0
14.5,29.7,0,0
14.5,17.8,0,1
15.7,20.9,1,1
15.7,19.7,1,1
13,16.7,1,0
11.5,16.9,0,0
12,17.8,0,0
13.1,19.3,0,0
12.1,19.3,0,0
13,19.5,0,0
10.1,24.4,0,0
15.2,18.1,0,0
14.6,17.2,0,0
11.3,16.1,0,0
8,15.8,0,0
12.4,17.3,0,0
12.1,16.4,0,0
11.1,16.8,0,0
10.4,29.2,0,0
14.3,31.7,0,0
18.5,23.9,0,1
14.2,16.7,1,0
13.3,16.6,0,0
13.8,22.9,0,0
12.9,28.4,0,0
14,19.9,0,0
5.4,19.2,0,0
8.8,19.4,0,0
6.4,17.3,0,0
10.1,17,0,0
12.3,16.6,0,0
12.8,18.6,0,0
13.5,27.4,0,1
15,19.4,1,1
15,17.3,1,1
13.3,18.6,1,1
13.8,17.2,1,1
12.9,16.6,1,0
11.6,17.5,0,0
12.3,15.7,0,0
11.8,19.5,0,0
9.9,23.4,0,1
10.2,16.8,1,0
11.1,16.8,0,1
12.7,17.1,1,0
4.4,15.3,0,0
6.9,14.9,0,1
9.6,15.6,1,1
10.3,12.7,1,0
8.5,12.5,0,0
5.8,14.5,0,1
6.4,14.3,1,0
9.1,14,0,0
6.5,13.1,0,1
7.2,13.1,1,1
8.7,15.4,1,1
11.4,13.9,1,1
8.8,14,1,0
9.6,13.8,0,0
9.5,13.6,0,0
9.9,14.6,0,0
3.9,15.3,0,0
8.1,17.6,0,0
10.3,20.1,0,0
9.5,20.3,0,0
12.8,17.7,0,1
11.1,13.7,1,1
9.1,12.5,1,1
8.7,11.9,1,1
8.6,14.6,1,1
8.1,13.7,1,1
6.2,12.9,1,1
NA,14,1,0
NA,14.8,0,0
0.9,14.2,0,0
1.4,16.8,0,0
4.4,18.4,0,0
10.1,15.6,0,1
8.4,15.1,1,0
9.1,14.9,0,1
5.4,11.7,1,1
7.2,11.2,1,1
6.3,11.3,1,1
7.3,13.1,1,1
10,13.1,1,0
8.9,13.8,0,0
10.4,13.4,0,0
6.8,14.4,0,1
5.6,13.3,1,0
5.1,14.3,0,0
NA,12,0,1
8.2,13.4,1,1
9.7,14.5,1,0
9.4,15.1,0,1
NA,14.4,1,1
6.9,11.8,1,1
7.6,14.4,1,1
11,14.8,1,1
9.7,15.5,1,1
6.6,15.1,1,0
8.3,14.6,0,0
6.9,15.4,0,0
3.9,14.8,0,0
1.4,15.6,0,0
3.8,14.8,0,0
11.6,17,0,0
10.1,13.1,0,1
10.1,14.8,1,1
8.4,12.4,1,1
7.3,12.2,1,1
8.4,13,1,1
7,11.1,1,0
8.1,12.4,0,1
9.4,13.3,1,0
10.3,12.3,0,1
7.7,11.9,1,0
9.7,12.7,0,1
9.2,12.7,1,0
7.9,12.9,0,0
7.8,12.8,0,0
1,13.1,0,0
3,10.5,0,1
7.4,12,1,1
10.1,12.8,1,0
8.5,13.8,0,0
8.7,11.8,0,1
8,12.8,1,0
5.3,11.1,0,1
5.4,13.4,1,0
7.5,13.4,0,1
7.6,12.3,1,0
1.3,13.4,0,0
4.9,16.3,0,0
7.6,14.5,0,0
10.5,16.8,0,0
9.1,17.5,0,0
9.4,18.5,0,0
6.9,18.9,0,0
10.3,22.6,0,1
12.3,16.4,1,1
9.6,13.6,1,0
6.6,14.3,0,1
4,13.8,1,1
8.1,12.5,1,1
6.1,13.9,1,1
10.4,14.6,1,0
10.2,14.7,0,0
2.9,12.7,0,0
3.7,14.1,0,0
2.5,15.4,0,1
5,14.9,1,1
7.2,16.9,1,1
10.7,14.4,1,1
8.6,13.7,1,1
11,16.4,1,0
10.4,18.1,0,0
6.6,16.9,0,0
6.7,18.1,0,0
5.5,20,0,0
8.7,20.3,0,0
9.7,15.2,0,1
6.8,14.6,1,0
6.5,15.1,0,0
8.5,16.7,0,1
8.8,13,1,0
5.4,12.3,0,1
8.9,13.9,1,0
6.6,14.1,0,0
5.4,18.7,0,0
8.3,21.8,0,1
10.8,15.3,1,0
8,17.3,0,1
7.4,12.8,1,1
3.6,13.2,1,0
2.4,13.2,0,1
7.6,12.7,1,1
7.7,13.5,1,1
9,13.1,1,0
8.6,14.3,0,1
9.2,16.7,1,0
10.2,14.8,0,0
5.4,14.7,0,0
7.6,16.3,0,0
6.7,23.2,0,0
7.1,18,0,0
5.5,25.4,0,1
8.4,15.1,1,0
10.2,17.9,0,0
8.5,24.4,0,0
8.6,12.7,0,1
4.5,13,1,1
5.3,14.8,1,0
5.5,20,0,0
11.3,23.9,0,0
8.3,13.9,0,1
9.7,14.5,1,1
7,12.4,1,1
7.9,14.2,1,0
7.5,14.7,0,0
4.9,15.8,0,0
6.3,22,0,0
10.4,17.7,0,1
12.3,16.5,1,0
10.5,17.7,0,0
8.8,16.1,0,1
8.8,13.6,1,1
5.8,14.7,1,1
7.9,13.8,1,0
7.6,13.2,0,0
4,16.8,0,0
9.2,25.4,0,1
11.4,16.9,1,1
8.5,14.9,1,0
5.9,18.3,0,0
5.1,24.7,0,0
10.9,30.4,0,0
15.4,22.8,0,0
11.8,17.1,0,0
7.5,16.9,0,0
12.3,21.4,0,1
10.3,14.6,1,1
9.2,14.2,1,0
10.3,15.9,0,0
9.2,24.9,0,1
12.7,23.1,1,1
11.9,13.6,1,1
10.1,13.9,1,0
10,14,0,0
10.8,15.8,0,1
11.6,15.5,1,1
10.5,16.2,1,0
9.1,18.6,0,0
8.7,30.1,0,0
16.3,19,0,0
6.8,24.6,0,1
14.1,22.1,1,0
14.7,27.7,0,1
11.8,17.5,1,0
7.7,18.7,0,0
12.6,19.5,0,0
12.1,25.7,0,0
13.5,18.9,0,0
8.5,21.4,0,0
5.7,17.3,0,0
8.2,27,0,0
14.5,29.1,0,1
13.6,17.9,1,1
6.2,16.9,1,0
11,18.5,0,1
11,17.3,1,1
10.1,17,1,0
11.5,18.2,0,0
13.5,20.7,0,1
14,18.7,1,1
11.8,18.8,1,0
11.4,20.8,0,0
13.6,26.3,0,1
10,16.1,1,0
9.2,16.6,0,0
8.1,17.4,0,0
11.8,17.3,0,0
11,15.4,0,0
7.1,18.3,0,0
10.6,21.3,0,0
11.3,24.2,0,0
12.2,26.2,0,0
14.5,20.9,0,0
14.4,24.2,0,0
10.3,17.8,0,0
10.9,18.9,0,1
10.3,17.8,0,0
12.7,19.2,0,0
13.3,21,0,0
15.4,29.6,0,1
17.1,22.7,1,1
14.2,18.2,1,0
12.3,20.4,0,0
11.5,19.2,0,0
14.2,23.4,0,0
13.7,22.6,0,0
14.8,23.8,0,0
16.3,22.1,0,0
14.5,20.1,0,0
9.9,20,0,0
6.5,19.8,0,0
12.6,20.6,0,0
14.4,23.9,0,0
12.3,29.3,0,0
12.5,28.9,0,0
15,40.4,0,0
16.4,30.5,0,0
14.8,20.3,0,0
8.6,19.5,0,0
5,20.9,0,0
12.4,22.9,0,0
15.7,20.4,0,1
12.5,20,1,1
11.3,17.5,1,1
10.8,17.1,1,0
10.9,18.7,0,0
12.6,18.7,0,0
12.5,17.1,0,0
13.6,20.2,0,0
11.4,34.3,0,0
15.7,34.5,0,0
14.7,19.7,0,0
8.1,20.9,0,0
13.2,19.9,0,0
15.1,20.5,0,0
16,27.5,0,0
18.1,34.7,0,0
16.5,32.9,0,0
16.7,21,0,0
13,21.7,0,0
15.8,24,0,0
17.6,27.4,0,0
18.7,33.8,0,0
18.5,20.8,0,1
12.1,17.7,1,0
12.5,19.8,0,0
13.7,21.4,0,0
13.8,24,0,0
10.6,24.6,0,1
15.8,18.4,1,1
11.7,19.8,1,1
12.4,18.1,1,0
5,18.8,0,0
8,19.1,0,1
14.3,20.4,1,0
14.7,19.3,0,1
13.9,20.6,1,1
10.2,20.6,1,0
12.7,26.6,0,0
16.1,34,0,0
15.9,20.4,0,0
15.3,22,0,0
13.5,24.7,0,0
14.1,26,0,0
16.9,21.5,0,1
12.9,19.6,1,0
15,22.4,0,0
11.5,22,0,0
9,35.5,0,0
13.9,39.4,0,0
20.7,34.1,0,0
17.7,21.4,0,0
9.7,21.1,0,0
15.2,19.3,0,1
15.7,19.9,1,0
14.5,21.4,0,0
13.4,17.3,0,1
14.4,20.8,1,1
13.2,18.8,1,0
8.9,19.9,0,0
9.4,20.8,0,0
12.1,22.2,0,0
11.3,18.8,0,0
4.3,19.3,0,0
11.9,21.6,0,0
10.6,32.3,0,0
13.8,33.7,0,1
17.1,25.4,1,1
15.3,19.7,1,0
9.6,20.6,0,0
14,20.8,0,0
9.7,28.7,0,0
12.7,32,0,1
11.5,17.7,1,0
9.3,17.4,0,1
9.4,15.6,1,1
9.7,16.4,1,0
9.7,17.7,0,0
7,19,0,0
8.8,23,0,0
8,23.1,0,0
10,26.7,0,0
13.5,20,0,0
9.6,19.2,0,0
7.6,26.6,0,0
14.6,22.2,0,0
12.3,25.3,0,0
12.1,27.1,0,0
13.8,30.7,0,1
10.3,17.5,1,0
9.9,18.7,0,1
10.8,14.8,1,1
9.5,15.4,1,0
12,17.6,0,0
4.8,21.2,0,0
7.2,24.9,0,0
8.8,26.4,0,0
11.5,21.3,0,0
7.2,18.8,0,0
NA,20.2,0,0
10.7,25.1,0,0
10.2,27.6,0,0
11.4,20,0,0
13.8,22.8,0,1
11.1,19.6,1,1
10.5,14.6,1,1
7.4,14.1,1,1
9.6,16.1,1,1
11.4,16.4,1,0
9.6,18,0,1
12.2,18.6,1,1
7.7,14.9,1,0
6.1,16.8,0,0
7.8,17.6,0,1
9.5,13.6,1,1
9.9,15.2,1,1
10.4,14.8,1,1
7.8,14.7,1,1
5.3,14.7,1,0
8.5,18.8,0,0
11.8,21.4,0,0
11.2,19.1,0,1
7.9,18,1,1
10.3,15.4,1,1
8.7,14.3,1,1
10.1,14.3,1,1
9.9,15.7,1,1
9.7,15.6,1,0
7.4,16.3,0,0
4.2,17.7,0,1
7.8,17.1,1,1
7.6,14.5,1,0
6,14.3,0,0
7,15.5,0,1
9.4,16.6,1,1
12.2,19.5,1,1
9.5,12.7,1,1
9.5,12.4,1,1
10,13.4,1,1
10.2,14.3,1,0
9.9,14.6,0,0
7.6,15.1,0,1
9.9,14.8,1,0
6.2,16.2,0,0
3.7,17.6,0,0
3,13.2,0,1
7.8,12.6,1,1
7.1,12.8,1,1
10.7,12.6,1,0
10.2,13,0,0
10.5,13.5,0,0
9.6,13.1,0,0
9.3,11.9,0,0
8.7,13,0,0
4.1,14,0,0
0.4,14.5,0,0
5.8,14.7,0,1
9.5,14.2,1,1
7.1,14.1,1,1
8.5,14.1,1,1
9.8,14.7,1,1
8.2,15,1,1
4.9,13.2,1,0
5.6,13.4,0,1
6.8,10.6,1,1
7.1,11,1,1
6.2,13.7,1,1
9.7,14.8,1,1
11,14.4,1,0
4.1,12.1,0,0
3,11,0,0
-0.2,11.4,0,1
5.3,11.9,1,1
7,11.6,1,1
6.7,11.8,1,1
7.9,12.9,1,1
7.8,13.4,1,1
4.6,12.9,1,0
2.6,13.4,0,0
1.8,12.9,0,0
1.4,13.3,0,0
2.5,14.1,0,0
6.5,13.4,0,1
8.7,12.2,1,1
9.8,13.9,1,0
9.1,14.5,0,0
3.7,14.5,0,1
8.7,11.1,1,1
7.7,14.3,1,1
8.9,16,1,0
8.6,15.4,0,1
6.6,12.3,1,1
5.9,14.1,1,1
7.6,14.6,1,0
7,15.2,0,1
8,15.1,1,1
7.4,13.7,1,0
6.4,15,0,0
7.6,14.8,0,1
8.3,13.7,1,1
10.3,12.2,1,1
8.5,13.8,1,1
7.3,13.1,1,1
7.6,12.5,1,1
7.7,13.1,1,0
3.3,13.7,0,0
4.5,13.4,0,1
6.5,14.4,1,1
7,13.2,1,1
8.3,12.5,1,1
6.2,12.4,1,1
5.8,15.7,1,1
9.1,14.9,1,1
7.9,12.8,1,1
9.2,13.5,1,1
9.7,14.1,1,0
6,13.7,0,0
2.9,13.7,0,1
6.6,13.9,1,0
6.7,13.1,0,1
5.7,13.6,1,1
6.7,11.3,1,1
8.2,12.1,1,0
5.2,12.4,0,1
7.3,14.7,1,0
8.7,11.5,0,1
5,17.2,1,1
6.1,11.8,1,1
5.7,11.3,1,1
7.2,13.6,1,0
9.3,12.5,0,0
7.8,13.6,0,0
8.5,19.1,0,0
9.8,15.3,0,1
5.7,11.6,1,1
6.6,13.2,1,0
8.4,13,0,0
4.1,18.3,0,0
4,17.4,0,0
6.9,22.4,0,0
12.1,14,0,1
9.6,16.2,1,1
7.2,12.7,1,1
8.7,12.6,1,0
9.1,14.1,0,0
5.4,14.4,0,0
4,20.2,0,0
7.7,19.1,0,1
5.9,13.4,1,0
7.7,14.2,0,1
3.9,15.4,1,1
8.5,14.3,1,1
5.8,14.2,1,0
3.6,14.5,0,0
2.8,16.7,0,0
9.9,21.8,0,0
11.5,15.6,0,0
5.6,20.7,0,1
8.1,13.7,1,1
5.8,12.7,1,0
5.2,15.5,0,0
7.6,22.5,0,0
8.9,20.6,0,1
10.1,15.2,1,1
3.7,12.3,1,1
7.3,14.1,1,1
9.3,15.2,1,0
7.6,16.5,0,0
7.9,24.2,0,0
13,21.2,0,0
9.2,14.4,0,1
6.2,12.8,1,0
7.9,13.8,0,0
6.4,14.5,0,0
2.8,13.3,0,1
3.7,13.1,1,1
5.6,13.4,1,1
8.9,12.9,1,1
9.5,13.9,1,0
4.8,23.4,0,0
9.2,18.5,0,0
9.5,16.7,0,1
9.8,14.9,1,0
4.7,16.9,0,0
9.3,19,0,0
8.6,16.8,0,1
7.9,14.9,1,0
4.3,16.8,0,0
4.7,23.1,0,0
15.1,21.4,0,1
11.5,13.6,1,1
6.9,14.9,1,1
9.2,13.7,1,0
9.1,15,0,0
5.6,21.7,0,0
10.6,29.5,0,0
13.7,21.6,0,1
9.6,13.7,1,0
9,14.1,0,0
9.2,17.1,0,0
8.5,28.8,0,0
12.2,26,0,1
13,18.7,1,0
8.1,18.5,0,0
9.2,16.2,0,1
9.9,15.4,1,0
3.4,17.1,0,0
6.3,27,0,0
13.8,16.9,0,0
5.9,16.5,0,0
1.5,17,0,0
4,15.8,0,0
10.8,16.3,0,0
9.7,16.8,0,1
9.6,16.7,1,0
2.8,20.4,0,0
9.8,30.7,0,0
12.1,17.1,0,0
8.2,16.3,0,0
11.6,22,0,0
13.7,28.3,0,0
12.9,18.3,0,0
12.3,19.2,0,1
13.1,18.5,1,0
13.8,24.4,0,0
15.4,35.5,0,0
16,24.9,0,0
14,20.2,0,0
8.3,24,0,0
11.5,35,0,0
18.7,42.1,0,0
13.1,22.7,0,0
12.9,22.7,0,0
14.2,26.7,0,0
13.6,21.3,0,1
12.3,17.5,1,0
10.2,20.2,0,1
14.1,23.1,1,0
12.1,20.1,0,0
12,18.3,0,0
5.5,19.9,0,0
7.2,25.8,0,0
8.7,24,0,0
13.9,36.6,0,0
17.6,20.6,0,0
11.2,20.4,0,0
7.5,21.8,0,0
13.9,20.7,0,0
7.1,22,0,0
7.1,21.1,0,0
11.2,30.2,0,1
13.8,20.2,1,0
6.8,20.6,0,0
14,20.9,0,0
8.9,20.9,0,1
13.1,19.4,1,0
9.7,23.8,0,1
13.1,16.8,1,0
14.1,20.9,0,0
15.1,23.2,0,0
13.3,26.9,0,0
11.2,32.6,0,0
11.4,32.9,0,0
16.4,34.1,0,0
15.1,29.6,0,0
18.2,31.9,0,0
16.2,30.5,0,0
16.9,24.5,0,0
16.7,35.3,0,0
19.4,39.1,0,0
16.8,21.2,0,0
13.9,21.2,0,0
6.6,22.6,0,1
13.6,18.2,1,1
11.4,16.5,1,1
12,18.7,1,0
4.7,21.2,0,0
8.4,29,0,0
12.6,22.1,0,1
11.9,17.6,1,0
12.9,21.5,0,0
15,19.9,0,1
13.6,20,1,0
10.4,31.4,0,0
10.2,16.5,0,0
11.1,18.9,0,1
12.8,18.2,1,1
13.4,18.3,1,0
11.7,19.2,0,1
12.5,17.1,1,0
13,16.6,0,0
10.8,16.9,0,0
9.2,19.2,0,0
11.2,28.2,0,0
11.4,19.5,0,0
12.1,18.6,0,0
10.3,19.4,0,0
5.8,20.1,0,0
14,17,0,0
7.2,24.6,0,0
13.5,19,0,1
9.9,17.8,1,0
9.5,16.8,0,0
7.1,16.4,0,0
6.2,18,0,1
12.2,16.4,1,0
11.4,15.8,0,0
1.2,16.9,0,0
5.1,18,0,1
9.7,19.2,1,1
11.9,16.4,1,1
9.6,16.9,1,1
8.2,18.2,1,1
14.4,19.3,1,0
14.5,25.4,0,1
12.8,16.7,1,1
8,16.3,1,1
5.9,17,1,1
9,15.2,1,1
1.7,16.8,1,0
5,20.1,0,1
10.4,14.3,1,0
9.3,14,0,0
2.9,14.7,0,0
10.1,21.6,0,0
12,24.2,0,0
14.4,26.8,0,0
13.5,25.3,0,0
14.6,24.4,0,1
13.7,17.1,1,1
7.4,13,1,1
8.3,13.3,1,1
9.8,13.8,1,1
10.3,15.6,1,1
11.1,14.4,1,1
7.1,14.4,1,1
6.1,15.7,1,1
9.2,16.1,1,1
4.4,15,1,0
9.3,14.3,0,0
2.9,16.6,0,0
4.8,15.2,0,0
10.9,16.6,0,0
12.3,16.5,0,1
9.7,15.2,1,0
5.7,15.7,0,0
4,15.3,0,0
7.9,18.6,0,0
12.1,15.5,0,1
11.7,15.3,1,0
10.9,14.9,0,0
7.3,14.8,0,1
10.7,14.9,1,0
9.4,12.9,0,0
9.8,15.6,0,1
9.3,13.8,1,0
6.2,14.3,0,0
9,14.3,0,0
7.5,15.5,0,1
8,14.5,1,0
11.5,14.1,0,1
11.4,14.7,1,1
10.9,12.8,1,1
10.2,14.9,1,1
8.5,13.7,1,1
5,13.6,1,1
4.3,15.2,1,0
2.8,13.8,0,0
1.4,12.9,0,0
1.1,12.6,0,1
6.5,13.5,1,0
5,12.4,0,0
2.3,13.7,0,0
3.3,14.4,0,0
1.5,15.3,0,0
3.8,15.6,0,0
9.7,13.7,0,1
4.2,15.5,1,1
7.3,15.3,1,1
10.8,16.5,1,1
11.5,16.9,1,0
9,16.3,0,0
9,11.1,0,1
5.1,12.7,1,1
8.1,12.9,1,1
3.6,12.8,1,1
5.8,12.2,1,1
0.7,12.9,1,0
1.5,12.7,0,0
2.4,14.8,0,0
5.3,14.3,0,1
7.3,14.4,1,1
11.5,15.7,1,1
10.1,14.8,1,1
11.1,14.3,1,0
8.1,16.6,0,1
9.5,16,1,1
11.5,13.1,1,1
4.5,9,1,1
4.8,12.1,1,0
2.7,11.3,0,1
4.5,12.5,1,0
9.2,13.6,0,0
3.4,12.2,0,0
6,15.7,0,0
7,13.3,0,1
9.5,14.7,1,1
8.6,13.7,1,1
6.6,13.2,1,0
4.3,14,0,0
5.3,14.7,0,1
8.2,12.4,1,1
7.5,13.2,1,1
8.3,13.5,1,1
9.2,15.2,1,1
10.1,14,1,1
6.3,11.6,1,1
7.3,12.7,1,1
9.5,14.8,1,1
10.3,15.3,1,0
8.6,16.5,0,1
7.5,12.4,1,1
7,15.6,1,1
9.4,12.8,1,1
8,15.4,1,0
7.3,16.5,0,1
7,12.4,1,1
8.1,13.1,1,1
4.2,9.8,1,1
5.4,11.4,1,1
6.1,13.1,1,1
8.5,12.4,1,1
9.4,13.2,1,1
10.3,13.9,1,1
10.9,15.7,1,0
8.4,16.3,0,0
8,19.8,0,0
11.4,19.5,0,0
7.6,17.9,0,1
11.7,16.2,1,0
8.5,21.5,0,0
12.8,24.8,0,0
6.7,18.7,0,0
9.3,22.9,0,0
12.8,22.7,0,1
12.4,16,1,0
9.6,15.7,0,1
10.6,14.5,1,0
5.9,17.3,0,0
9.9,20.1,0,1
8.6,13.4,1,1
10.1,14.3,1,1
8.7,12.6,1,0
5.9,11.8,0,1
8,15.2,1,0
7.4,19.5,0,1
12.8,17.6,1,1
11.6,17.5,1,0
9.6,13.6,0,1
9.7,15.3,1,1
8.3,14.7,1,0
6.5,18.9,0,1
9.8,16.5,1,0
8.3,22.8,0,0
11.4,20,0,0
13,17,0,1
9,14,1,0
6,19.8,0,1
7.6,14,1,0
9.1,21,0,0
12.8,18,0,1
8.2,13.8,1,1
9.6,14.7,1,1
8,14,1,0
5.9,18.7,0,0
11.7,18.8,0,0
9.4,14.2,0,0
5.7,17.3,0,0
10.3,19.7,0,0
10.1,26.1,0,0
12,15.5,0,1
10.7,16.2,1,0
9,21,0,0
11,14.9,0,1
7.2,14.8,1,1
8.8,16.2,1,0
8.9,22.2,0,1
6.6,12.6,1,1
5.9,20.3,1,0
8.5,26.4,0,0
12.8,26.1,0,0
11.9,14.2,0,1
10.5,13,1,1
9.6,14.4,1,1
5.5,13.5,1,1
8.4,14.5,1,0
9.9,14.5,0,0
7.5,15,0,1
